CATEG,,,ALL,,SOURCE,
A,B,C,359,,COCA:2013:ACAD CanadianLiterature,"  0%:  / 100  of Lake Superior with its picnickers and campers, "" the human race seemed a jolly bunch, and the world a fine, pleasant, open-air affair, "" but, once out of sight of land, Brooke 100). As the vessel slid through '' a queer, pale mist, '' he wrote, '' we seemed to be ploughing we seemed to be ploughing aimlessly through the phantasmal sand-dunes of another world, faintly and by an accident apprehended "" (100-1).18 # Describing his trip on the night train from Port Arthur to Winnipeg, Brooke began with the romantic view"
A,B,C,360,,COCA:2013:ACAD PolSciQuarterly,"  0%:  / 100  in the United States--such as gay pride parades intended to affirm gay identities, safe-sex campaigns designed to curb the spread of HIV/AIDS, and same-sex civil unions and same-sex marriage.6 According to one study, "" like McDonald's in the United States and has transformed the planet's queer cultures by cultural borrowing or cultural imperialism as a result of American global hegemony result of American global hegemony. "" 7 # There is much to be said for the conventional wisdom. During the 1990s, Argentina, along with the rest of Latin America, endured considerable criticism from international human rights organizations for its horrid"
A,B,C,361,,COCA:2013:ACAD PolSciQuarterly,"  0%:  / 100  York: Cambridge University Press, 1999), 11-13.6 See Gilbert Herdt, Same Sex, Different Culture: Gay and Lesbians Across Cultures (Boulder, CO: Westview Press, 1997).7 Peter A. Jackson, National Markets, Parallels among Sexual Cultures, and Multiple Queer Modernities, '' Gay and Lesbian Quarterly 15/3 (2009): 357-395, 2009): 357-395, at 358.8 Breaking the Silence: Human Rights Violations Based on Sexual Orientation (London: Amnesty International, 1994).9 Omar G. Encarnacin, "" Latin America's Gay Rights Revolution, "" Journal of Democracy 22/2 ("
A,B,C,362,,COCA:2013:ACAD PolSciQuarterly,"  0%:  / 100  a China a opositoras del matrimonio gay, "" La Nacin, 10 July 2010.72 Uki Goi, "" Defying Church, Argentina Legalizes Gay Marriage. "" 73 Fernando Laborda, "" Matrimonio homosexual: Las razones de los 13 July 2010.74 '' Gay Marriage in Argentina: A Queer Calculation, '' 15 July 2008, accessed at http: **39;2806;TOOLONG... 30 http: **39;2806;TOOLONG... 30 August 2013.75 Author's interview with Pedro Paradiso Sottile, Buenos Aires, 14 June 2012.76 Author's interview, 24 July 2012.77 "" Congress Begins to Debate Gay Marriage, "" 10 July 2010, accessed at http:"
A,B,C,363,,COCA:2013:ACAD JournalResearch,"  0%:  / 100  . Elizabeth Gould first lifted the veil masking the presence of lesbian, gay, bisexual, and transgender (LGBT) persons in music education when she came out as a "" middle aged lesbian "" in an article in 1994. 1 As Gould continued to cultivate a focused queer critique of music education, 2 other scholars joined the conversation obliquely through the the conversation obliquely through the portal of feminist studies, critical theory, and musicology. 3 # In 2009, LGBT inquiry in music education marked another milestone with the publication of Louis Bergonzi's article "" Sexual Orientation and Music Education "" in Music"
A,B,C,364,,COCA:2013:ACAD JournalResearch,"  0%:  / 100  had that. "" Rie smiled broadly as she remembered that pivotal summer and the first time she attended the annual Pride Rally. She laughed, "" I thought I was out and proud before, but there I capital screaming,' We're here! We're queer!' '' # Ryan described his ninth-grade year as '' the time that as "" the time that everything came together. "" His parents found a local church that provided a homeschool program. Ryan was uncertain how he would be received by a community that is known for being socially conservative but was pleasantly surprised by"
A,B,C,365,,COCA:2013:ACAD JournalResearch,"  0%:  / 100  Elizabeth Gould, "" Desperately Seeking Marsha: Music and Lesbian Imagination, "" Action, Criticism & Theory for Music Education 4, no. 3 (2005), http: //act.may- **28;22783;TOOLONG; v4.php#4%5F; 3 (accessed Elizabeth Gould, '' Disorientations of Desire: Music Education Queer, '' in Music Education for Changing Times: Guiding Visions for Practice, Guiding Visions for Practice, ed. Thomas A. Regelski and J. Terry Gates (Dordrecht, the Netherlands: Springer, 2009), 59-71; and Elizabeth Gould, "" Music Education Desire(Ing): Language, Literacy, and Lieder, "" Philosophy"
A,B,C,366,,COCA:2013:ACAD JournalResearch,"  0%:  / 100  , no. 2 (2001): 25. # 34. Etienne Wenger, Communities of Practice: Learning, Meaning and Identity (New York: Cambridge University Press, 1998), 73. # 35. Ibid., 37. Victoria Moon Joyce, '' What's So Queer about Composing? Exploring Attali's Concept of Composition from a Queer Perspective, from a Queer Perspective, "" Popular Music and Society 21, no. 3 (1997): 54. # 38. Cape and Nichols, "" Engaging Stories, "" 34-35. # 39. Laurel Richardson, Fields of Play: Constructing an Academic"
A,B,C,367,,COCA:2013:ACAD ArtBulletin,"  0%:  / 100  and the "" Quadruple Alliance "" formed at Eton of Walpole, Gray, Richard West, and Thomas Ashton. It is significant that the men in Walpole's circle hung similar galleries in their homes. In 1768 at Old Windsor held a gallery of his own '' queer family '' (Fig. 11), and Chute's Gothic mansion at the 's Gothic mansion at the Vyne, Hampshire, likewise featured a portrait collection celebrating the circle around Walpole, featuring Chute, Gray, Bentley, and Whitehead, what Maurice Howard has called "" a true' Strawberry circle.' "" 156"
A,B,C,368,,COCA:2013:ACAD ArtBulletin,"  0%:  / 100  ), 1-15.48. Harriet Guest, "" The Wanton Muse: Politics and Gender in Gothic Theory after 1760, "" in Beyond Romanticism: New Approaches to Texts and # Contexts 1780-1832, ed. Stephen Copley and , 1992), 118-39; and George Haggerty, Queer Gothic (Ur-bana: University of Illinois Press, 2006). # 49 2006). # 49. Whitney Davis, "" Winckelmann Divided: Mourning the Death of Art History, "" in Gay and Lesbian Studies in Art History (New York: Rout-ledge, 1994), 141-60, at 142, 144;"
A,B,C,369,,COCA:2013:ACAD ArtBulletin,"  0%:  / 100  for revisions of this thesis.54. Fincher, "" Guessing the Mould, "" 233.55. On the relation between Catholicism and same-sex desire in eighteenth-century Gothic writing, see Haggerty, Queer Gothic, 63-83; Dale Townsend, ': Or, Gothic and the Perverse Father of Queer Enjoyment, '' in Hughes and Smith, Queering the Gothic, 11-35; the Gothic, 11-35; and Maria Purves, The Gothic and Catholicism: Religion, Cultural Exchange and the Popular Novel, 1785-1829 (Cardiff: University of Wales Press, 2010).56. See, for example, Monk of the Order"
A,B,C,370,,COCA:2013:ACAD ArtBulletin,"  0%:  / 100  , in his best style "" likely refers to Bateman's Old Windsor prior to Bentley's Gothicization from 1758. It is beyond the bounds of this article to explore fully the significances of queer family romance for Strawberry need to account for not only representations of Walpole's queer family but also the objects that they owned, collected, shared, bought collected, shared, bought, and gave to each other, as well as the significance that they had for Walpole in assembling his collection.161. See Neil Levine, "" Castle Howard and the Emergence of the Modern Architectural Subject, "" JSAH"
A,B,C,371,,COCA:2013:ACAD ArtBulletin,"  0%:  / 100  and idem, "" Queer Family Romance ""; on Payne Knight, see Andrew Ballantyne, Architecture, Landscape and Liberty: Richard Payne Knight and the Picturesque (Cambridge: Cambridge University Press, 1997); and . See Guest, '' The Wanton Muse. '' Queer readings have also been advanced for aspects of the nineteenth-century Gothic Revival. See nineteenth-century Gothic Revival. See, for example, Douglass Shand-Tucci, Boston Bohemia, 1881-1900 (Amherst: University of Massachusetts Press, 1995), esp. 272-369. I am grateful to Sherry Lindquist for drawing Tucci's work to my attention.164"
