CATEG,,,ALL,,SOURCE,
A,B,C,278,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  (1991), Moving into the Space Cleared by Our Mothers, Ireland, Salmon Poetry. # Duggan Marian (2012), Queering Conflict: Examining Lesbian and Gay Experiences of Homophobia in Northern Ireland, Surrey Freeman Elizabeth (2010), Time Binds: (Queer Temporalities, (Queer Histories, London, Duke UP. # Gadsby Hannah UP. # Gadsby Hannah (2018), California, Netflix. # Halberstam Judith (2011), The Queer Art of Failure, London, Duke UP. # Halperin David (1995), Saint Foucault: Towards a Gay Hagiography,"
A,B,C,279,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  . This I know. Rather home starts here in my body, in all that lies imbedded beneath my skin "" (2015, 10). They see the body as home, and offer this idea to to the exile, displacement and estrangement often experienced by queer people at home and also within the queer community. Clare investigates whether queer . Clare investigates whether queer identity is worth the loss of home as a physical place. Smyth writes of the longing for the physical place of home, "" There is also a restlessness in my work, the longing for home, and"
A,B,C,280,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  here in my body, in all that lies imbedded beneath my skin "" (2015, 10). They see the body as home, and offer this idea to other queer people as an alternative to the experienced by queer people at home and also within the queer community. Clare investigates whether queer identity is worth the loss of home as the loss of home as a physical place. Smyth writes of the longing for the physical place of home, "" There is also a restlessness in my work, the longing for home, and the love of the beauty of the coastal"
A,B,C,281,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  all that lies imbedded beneath my skin "" (2015, 10). They see the body as home, and offer this idea to other queer people as an alternative to the exile, displacement and estrangement often and also within the queer community. Clare investigates whether queer identity is worth the loss of home as a physical place. Smyth writes physical place. Smyth writes of the longing for the physical place of home, "" There is also a restlessness in my work, the longing for home, and the love of the beauty of the coastal landscape which made me feel rooted"
A,B,C,282,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  she's no longer there to ask. # The word "" futters "" is used in a colloquial sense to mean to busy oneself but the archaic meaning of the word is to perform intercourse, it comes from 1994, 538). Again, Smyth manages to queer the nostalgic order of things with her chosen line structure by placing, '' structure by placing, "" I look at my mother's face for the first time "", directly preceding the line "" as she futters away "", she embodies the stanza with the sexual, the erotic. The stanza continues to reference"
A,B,C,283,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  in terms of lesbian sexuality as lesbianism, unlike male homosexuality, was never criminalised, and therefore never seen. Lesbian sexuality was never considered authentic enough to warrant being a threat. I'm not saying that I , but I am saying that the value of a queer approach to writing lies in recognising and maximising the abject, and in taking abject, and in taking risks. # I take risks in my writing and teaching around sexual representation and believe that women could have less repressed attitudes to their bodies and their desires if there were more spaces to present diverse images and texts"
A,B,C,284,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  sexual representation and believe that women could have less repressed attitudes to their bodies and their desires if there were more spaces to present diverse images and texts. (Smyth, 1992) # This erotic risk taking can to time in the poem. For Elizabeth Freeman, queer relations to time are accessed through new arrangements of bodies, pleasure, history bodies, pleasure, history, and time, arrangements that she names as "" erotohistoriography "" or "" counterhistory of history itself "" (2010, 95). Through Smyth's disorientating traversal of time in "" Coming Home "", the concepts"
A,B,C,285,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  follow a (mostly) clear narrative arch, the colliding and separating persons add to a sense of disorientation. However, in the fifth stanza Smyth begins to think about the future in a distinguishable way. She may '' no longer be there ''. For the queer theorist Jose Esteban Munoz, queer futurity is a '' realm of potential that "" realm of potential that must be called upon "" and that is "" not quite here "" (2010, 21) (7). Smyth enters the realm of "" not quite here "" in order to access her mother's past"
A,B,C,286,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  narrative arch, the colliding and separating persons add to a sense of disorientation. However, in the fifth stanza Smyth begins to think about the future in a distinguishable way. She considers a time when her mother ''. For the queer theorist Jose Esteban Munoz, queer futurity is a '' realm of potential that must be called upon '' and be called upon "" and that is "" not quite here "" (2010, 21) (7). Smyth enters the realm of "" not quite here "" in order to access her mother's past, a past her mother only"
A,B,C,287,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  , Malcolm 2015, 212). This forgotten narrative weaves an intergenerational thread between mother and daughter. The reader is made aware that Smyth did not seek this information from her father. It is her mother's forgotten. Forgotten history is an area that women and queer people are sensitive to as so much of our history has been written out history has been written out, or over, or misrecognised, or destroyed. In The Queer Art of Failure J. Jack Halberstam makes a claim that forgetting for women and queer people can be useful as it disrupts the smooth operation of the"
A,B,C,288,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  not seek this information from her father. It is her mother's lineage that she fears will be forgotten. Forgotten history is an area that women and queer people are sensitive to as so much of our history over, or misrecognised, or destroyed. In The Queer Art of Failure J. Jack Halberstam makes a claim that forgetting for women and that forgetting for women and queer people can be useful as it disrupts the smooth operation of the normal and the ordinary, while he also questions why women and queer people should have to learn to forget. He sees the de-linking of the"
A,B,C,289,,COCA:2019:ACAD Studi irlandesi,"  0%:  / 100  she fears will be forgotten. Forgotten history is an area that women and queer people are sensitive to as so much of our history has been written out, or over, or misrecognised, or destroyed. In Jack Halberstam makes a claim that forgetting for women and queer people can be useful as it disrupts the smooth operation of the normal and operation of the normal and the ordinary, while he also questions why women and queer people should have to learn to forget. He sees the de-linking of the process of generation from the historical process as a queer project: # We may"
